1000	0.976496	0
2000	0.985353	0.00885695
3000	0.991653	0.00811391
4000	0.987794	0.00691456
5000	0.996706	0.0103975
6000	0.99922	0.00885391
7000	0.997614	0.00765332
8000	0.994657	0.00725768
9000	0.99364	0.0064809
10000	0.994718	0.00589614
11000	0.995691	0.0054212
12000	0.998844	0.00586831
13000	1.00155	0.00603722
14000	1.00277	0.00572131
15000	1.00261	0.00532857
16000	1.00217	0.00500428
17000	1.00241	0.00470717
18000	1.00096	0.00466981
19000	1.00041	0.00445125
20000	1.00058	0.00422619
21000	1.00059	0.00401992
22000	1.00089	0.00384479
23000	1.0008	0.00367489
24000	0.999406	0.00378442
25000	0.998987	0.003654
26000	0.998944	0.00351092
27000	0.998575	0.00339845
28000	0.998566	0.00327484
29000	0.998236	0.00317706
30000	0.998646	0.00309653
31000	0.997746	0.00312722
32000	0.997456	0.00304177
33000	0.996778	0.00302511
34000	0.996981	0.0029418
35000	0.997477	0.00289922
36000	0.997692	0.00282572
37000	0.997311	0.00277455
38000	0.997462	0.00270477
39000	0.997433	0.00263467
40000	0.997135	0.00258514
41000	0.997819	0.00261247
42000	0.998101	0.00256503
43000	0.997823	0.00252002
44000	0.997545	0.00247778
45000	0.997576	0.0024223
46000	0.9975	0.00237027
47000	0.99728	0.00232977
48000	0.997347	0.0022817
49000	0.997601	0.00224909
50000	0.997344	0.00221864
51000	0.997738	0.00221012
52000	0.9977	0.00216753
53000	0.997721	0.00212635
54000	0.998007	0.00210607
55000	0.997586	0.00210985
56000	0.997602	0.00207189
57000	0.997255	0.00206456
58000	0.997564	0.00205201
59000	0.997573	0.00201695
60000	0.997691	0.00198652
61000	0.997456	0.0019677
62000	0.997743	0.00195685
63000	0.997754	0.00192556
64000	0.997648	0.00189819
65000	0.997494	0.00187511
66000	0.997415	0.00184817
67000	0.997145	0.00184026
68000	0.997092	0.00181377
69000	0.997441	0.00182096
70000	0.997399	0.00179525
71000	0.997297	0.0017727
72000	0.997396	0.00175068
73000	0.9972	0.00173756
74000	0.997427	0.00172881
75000	0.997524	0.00170837
76000	0.997975	0.00174499
77000	0.997883	0.00172463
78000	0.998264	0.00174457
79000	0.998397	0.00172745
80000	0.998299	0.0017085
81000	0.998132	0.00169555
82000	0.99827	0.00168042
83000	0.998372	0.00166317
84000	0.998073	0.00167029
85000	0.997885	0.0016611
86000	0.998	0.00164568
87000	0.998199	0.00163876
88000	0.998475	0.00164338
89000	0.998487	0.00162485
90000	0.99837	0.00161095
91000	0.998045	0.00162601
92000	0.997863	0.00161845
93000	0.997827	0.00160135
94000	0.997659	0.00159312
95000	0.997766	0.00157989
96000	0.99777	0.00156335
97000	0.997555	0.00156204
98000	0.997531	0.00154621
99000	0.997428	0.00153394
100000	0.997298	0.0015241
